"ID","ID2","Item title","Final URL","Image URL","Item subtitle","Item description","Item category","Price","Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL","Android app link","iOS app link","iOS app store ID","Formatted price","Formatted sale price"
"H03474_4_CNF","","Campus 00s","http://ballzy.eu/et/product/campus-00s-h03474-4-cnf","https://o.cropink.com/i/p-i/c6a78224-55ce-4426-9e71-7e4cdf3d2c55","","<html><body><p> need adidas´i kingad võtavad campus 80s´i ikoonilised elemendid ja annavad neile uue, rula- ja rula-ala inspireeritud pöörde. veluurnahk on tuntud oma vastupidavuse ja selle poolest, kuidas see aja jooksul su jalale kohandub, ning see aitab tagada pikaealisuse ja kindla jalgealuse. uued kolledžipärased värvid, graafika ja brändi loovad uue identiteedi, mida järgmine põlvkond saab omada ja stiilseks muuta. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Red;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IG1963_4.5_CNF","","Samba og w","http://ballzy.eu/et/product/samba-og-w-ig1963-4-5-cnf","https://o.cropink.com/i/p-i/f7c983d3-e3bb-4d26-ae6d-68169dd55f2f","","<html><body><p> need adidas samba og jalanõud hoiavad su välimuse paigas, olenemata sellest, kas sa oled valmistumas pärastlõunaseks jalutuskäiguks või linna minekuks. 1950. aastate ikoonilise jalgpallitreeneri moodne versioon, mille mokkamaterjalist ja nahast pealne osa on hõlpsasti kantaval kummist välistallal. silmatorkavad 3 triibud näitavad igal sammul oma adidas-armastust. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","120.00 EUR","89.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IL5022_S_CNF","","Crew sock  3str","http://ballzy.eu/et/product/crew-sock-3str-il5022-s-cnf","https://o.cropink.com/i/p-i/34d1254e-34b7-407b-b3a2-e3e5fab8e92f","","<html><body><p> põhitõdedega ei saa kunagi valesti minna. ja nende adidas´i meeskonnasokkidega saad igapäevaelu jaoks sobivad nii kontorisse, skateparki kui ka kõikjale vahepealsesse kohta. nende mugav puuvillasegu pakub kerget pehmendust, samal ajal kui 3 triipu ja trefoil logo lisavad sinu garderoobile klassikalise välimuse. kõikidel päevadel, kui sa ei tea, mida kanda, alusta neist sokkidest ja ehita need üles.  vähemalt 50% sellest tootest on segu taaskasutatud ja taastuvatest materjalidest. Vaata lähemalt ballzy.eu.","Women's Socks","14.00 EUR","10.00 EUR","adidas Originals;Black;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"IX7613_S_CNF","","Prem crew 2pp","http://ballzy.eu/et/product/prem-crew-2pp-ix7613-s-cnf","https://o.cropink.com/i/p-i/66b24946-62ce-4400-bcec-bb6ee81f22af","","<html><body><p> astu julgelt igal sammul nende adidas´i meeskonnasokkidega. esmaklassiline konstruktsioon ja sportlik disain ühendavad endas mitmekülgse stiili, mis on ühtviisi valmis nii kogu päeva seiklusteks kui ka lõõgastumiseks kodus. siledad ja vastupidavad, need on valmistatud koos tugivõlviga, et hoida jalad hommikust õhtuni ergonoomilised. topeltbränding ees- ja tagaküljel ühendab iga sammu adidas originals´i mittekonformistliku loovuse pärandiga.   valides taaskasutatavad materjalid, s Vaata lähemalt ballzy.eu.","Women's Socks","24.00 EUR","10.00 EUR","adidas Originals;Multicolored;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"FD0736_103_6.5_CNF","","W nike v2k run","http://ballzy.eu/et/product/w-nike-v2k-run-fd0736-103-6-5-cnf","https://o.cropink.com/i/p-i/591a28ae-a55d-44cb-955e-666b1726ba25","","<html><body><p> kiiresti edasi. tagasi. ei ole oluline - see kinga viib retrohõngulised tulevikku. v2k taastab kõik, mida sa vomero puhul armastad, otse algusaegade jooksukataloogist pärit välimusega. kihiline segu räigest metallist, viitavatest plastikdetailidest ja täiesti vintage-esteetilise vahepealsest tallast. ja kopsakas konts tagab, et kuhu iganes sa ka ei läheks, on see mugavuses&hellip; toote omadused: mesh pealne tundub kerge ja õhuline&hellip; kahe tihedusega vahtpolster loob mugava  Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","79.00 EUR","Nike;Pruun;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"IE6606_4_CNF","","Gazelle indoor","http://ballzy.eu/et/product/gazelle-indoor-ie6606-4-cnf","https://o.cropink.com/i/p-i/eae0039f-16e6-4c09-b8ce-1f638be00b5f","","<html><body><p> gazelle indoor kingad on moodne versioon vanaaegsest legendist. algselt kasutati neid jalgpallitreeninguteks, kuid nende ikooniline välimus on ajas vastu pidanud. esmaklassiline mokkamoe pealne ja kummist välistald hoiavad sind mugavalt ja stiilselt, samal ajal kui trefoil ja hammastatud 3-triibulised triibud on austusavaldus adidase pärandile. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","89.00 EUR","adidas Originals;Yellow;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"39590808_4_CNF","","Velophasis always on","http://ballzy.eu/et/product/velophasis-always-on-39590808-4-cnf","https://o.cropink.com/i/p-i/981677f6-e99a-4c9f-8164-7fb639b44e5f","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","64.00 EUR","Puma;White;Lifestyle;in stock;Yes;Puma;Male|Female","","","","","","","","",""
"39826302_4_CNF","","Velophasis","http://ballzy.eu/et/product/velophasis-39826302-4-cnf","https://o.cropink.com/i/p-i/4f4742f1-1c28-4af3-9c73-28b56eb6cf8c","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","159.00 EUR","79.00 EUR","Puma;Black;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"39853401_4_CNF","","Palermo moda","http://ballzy.eu/et/product/palermo-moda-39853401-4-cnf","https://o.cropink.com/i/p-i/280ad998-e51e-4c36-a80b-be47334eb22e","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Street Shoes","104.00 EUR","49.00 EUR","Puma;Pink;Lifestyle;in stock;Yes;Puma;Female","","","","","","","","",""
"60564837_L_CNF","","Ne canvas puffer","http://ballzy.eu/et/product/ne-canvas-puffer-60564837-l-cnf","https://o.cropink.com/i/p-i/b20fc476-eab0-4c4b-9ed2-51849ede7649","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Jackets","179.00 EUR","134.25 EUR","New Era;Green;Lifestyle;in stock;Yes;New Era;Male","","","","","","","","",""
"DK0A4XP2D061_L_CNF","","Waldenburg jacket","http://ballzy.eu/et/product/waldenburg-jacket-dk0a4xp2d061-l-cnf","https://o.cropink.com/i/p-i/19ba340b-4784-405a-aa0b-e4325fa61943","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Jackets","154.00 EUR","115.50 EUR","Dickies;Gray;Lifestyle;in stock;Yes;Dickies;Male","","","","","","","","",""
"FZ5903_010_S_CNF","","Women´s nike sportswear therma-fit synthetic fill classic parka","http://ballzy.eu/et/product/women-s-nike-sportswear-therma-fit-synthetic-fill-classic-parka-fz5903-010-s-cnf","https://o.cropink.com/i/p-i/c9c3aee8-a1cc-4ab2-96f3-b3935a99dfbc","","<html><body><p> võta vastu talvekülma parka, mis on loodud selleks, et lisada oma ellu veidi soojust. piisavalt lõdvestunud sünteetiline täidis lisab soojust, samas kui nike therma-fit tehnoloogia aitab juhtida sinu keha loomulikku soojust, et hoida sind külma ilmaga soojana. lisaks sellele aitab vetthülgav viimistlus hoida sind kuivana. nii et tõmba tõmblukk kinni, viska käed taskusse ja mine välja!. toote omadused: nike therma-fit tehnoloogia aitab juhtida keha loomulikku soojust, et hoida sin Vaata lähemalt ballzy.eu.","Women's Jackets","189.00 EUR","141.75 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"FZ5903_226_S_CNF","","Women´s nike sportswear therma-fit synthetic fill classic parka","http://ballzy.eu/et/product/women-s-nike-sportswear-therma-fit-synthetic-fill-classic-parka-fz5903-226-s-cnf","https://o.cropink.com/i/p-i/c8c6bebd-708c-4029-a39f-b43d54b7aa87","","<html><body><p> võta vastu talvekülma parka, mis on loodud selleks, et lisada oma ellu veidi soojust. piisavalt lõdvestunud sünteetiline täidis lisab soojust, samas kui nike therma-fit tehnoloogia aitab juhtida sinu keha loomulikku soojust, et hoida sind külma ilmaga soojana. lisaks sellele aitab vetthülgav viimistlus hoida sind kuivana. nii et tõmba tõmblukk kinni, viska käed taskusse ja mine välja!. toote omadused: nike therma-fit tehnoloogia aitab juhtida keha loomulikku soojust, et hoida sin Vaata lähemalt ballzy.eu.","Women's Jackets","189.00 EUR","141.75 EUR","Nike;Pruun;Lifestyle;in stock;Yes;Nike;Female","","","","","","","","",""
"FZ8079_010_XL_CNF","","Jumpman men´s nike dri-fit tee relaxed slim orange county","http://ballzy.eu/et/product/jumpman-men-s-nike-dri-fit-tee-relaxed-slim-orange-county-fz8079-010-xl-cnf","https://o.cropink.com/i/p-i/2018e465-cd5d-4db3-9f85-652317a4543a","","<html><body><p> see varrukateta t-särk on lõdva istuvusega ja kergest trikotaažist, mis hoiab sind jahedana nii väljakul kui ka väljaspool seda. nike dri-fit-tehnoloogia juhib higi nahast eemale, et see aurustuks kiiremini, aidates sul jääda kuivaks ja mugavaks&hellip; toote üksikasjad: 100% polüester. masinpesu. imporditud. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Tees","44.00 EUR","22.00 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"IY1543_OSFM_CNF","","Tartan bucket","http://ballzy.eu/et/product/tartan-bucket-iy1543-osfm-cnf","https://o.cropink.com/i/p-i/922f9c91-e0f5-4aae-9903-386b86dfe0f2","","<html><body><p> ajatu stiil tänapäeva jaoks. see adidas ämblikumüts on klassikalise tartani mustriga, mis on klassikaline, kuid samas kaasaegne. puuvillane konstruktsioon on pisut veniv, nii et see on mugav ka pärast kandmist. paari seda trenniriietega vabaaja stiili jaoks või ülikonna jope ja pükstega, kui soovid riietuda. sõltumata sellest, millega sa seda kannad, lisab see ämbrimüts igale riietusele koheselt stiili. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Hats","34.00 EUR","14.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Male|Female","","","","","","","","",""
"AV3042_001_7.5_CNF","","Air force 1 flyknit 2.0","http://ballzy.eu/et/product/air-force-1-flyknit-2-0-av3042-001-7-5-cnf","https://o.cropink.com/i/p-i/6bf93aa6-afa9-4215-af3a-3e6b320ce081","","<html><body><p> kerge kui õhelegend&hellip; nike air force 1 flyknit 2.0, mis on inspireeritud alates 1982. aastast väljakuid valitsevast kingast, toob tagasi af1-i, mis on kergem kui kunagi varem. flyknit-konstruktsioon koos klassikalise af1 disainiliinidega pakub vanakooli korvpallivibuusi, mis on pehmekaaluline&hellip; tooteomadused: nike air tehnoloogia pakub suurepärast pehmendust&hellip; flyknit konstruktsioon kohandub sinu jalale, pakkudes tuge ja kerget tunnetust&hellip; vahtpolster on p Vaata lähemalt ballzy.eu.","Men's Street Shoes","129.00 EUR","96.75 EUR","Nike;Black;Lifestyle;in stock;Yes;Nike;Male","","","","","","","","",""
"IE6605_4.5_CNF","","Gazelle indoor","http://ballzy.eu/et/product/gazelle-indoor-ie6605-4-5-cnf","https://o.cropink.com/i/p-i/6a934c49-e927-434d-a84a-c3c13cf5941d","","<html><body><p> gazelle indoor kingad on moodne versioon vanaaegsest legendist. algselt kasutati neid jalgpallitreeninguteks, kuid nende ikooniline välimus on ajas vastu pidanud. esmaklassiline mokkamoe pealne ja kummist välistald hoiavad sind mugavalt ja stiilselt, samal ajal kui trefoil ja hammastatud 3-triibulised triibud on austusavaldus adidase pärandile. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","129.00 EUR","69.00 EUR","adidas Originals;Green;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IW1627_XXL_CNF","","Adidas bb 1/2 zip","http://ballzy.eu/et/product/adidas-bb-1-2-zip-iw1627-xxl-cnf","https://o.cropink.com/i/p-i/a8f3a18a-414f-4d40-ba13-8a937b52b1a0","","<html><body><p> järgmine peatükk adidas basketball´is on vormi, funktsiooni ja värvi uurimine. tipptasemel sortiment, mille eesmärk on mitmekülgsus ja mis on loodud kaasaegse sportlase vajaduste rahuldamiseks. see klassikalise välimusega korvpalli dressipluus on valmistatud pehmest ja vastupidavast polüestrist dobby´st, millele on lisatud stretch. pooleks tõmmatav esiosa ja kõrgendatud krae muudavad välimuse täiuslikuks. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Hoodies","99.00 EUR","49.00 EUR","adidas Performance;Black;Lifestyle;in stock;Yes;adidas Performance;Male","","","","","","","","",""
"27109001_080_CNF","","Rakim","http://ballzy.eu/et/product/rakim-27109001-080-cnf","https://o.cropink.com/i/p-i/fc824f6c-e397-48df-aab9-9e1b471bbc4a","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Boots","169.00 EUR","126.75 EUR","Dr. Martens;Black;Lifestyle;in stock;Yes;Dr. Martens;Male","","","","","","","","",""
"39766502_8_CNF","","Mb.04 slide","http://ballzy.eu/et/product/mb-04-slide-39766502-8-cnf","https://o.cropink.com/i/p-i/29870bc0-0967-4cde-b1e2-26920254b23d","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Slides","49.00 EUR","27.00 EUR","Puma;Black;Lifestyle;in stock;Yes;Puma;Male","","","","","","","","",""
"I033761_2BZGD_M_CNF","","Hayworth pant","http://ballzy.eu/et/product/hayworth-pant-i033761-2bzgd-m-cnf","https://o.cropink.com/i/p-i/539e7631-ca29-4d68-a5bb-81915e83f861","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Men's Pants","139.00 EUR","59.00 EUR","Carhartt WIP;Purple;Lifestyle;in stock;Yes;Carhartt WIP;Male","","","","","","","","",""
"IW1628_XL_CNF","","Adidas bb short","http://ballzy.eu/et/product/adidas-bb-short-iw1628-xl-cnf","https://o.cropink.com/i/p-i/130de18d-64a4-40db-8bfa-d41c08da0769","","<html><body><p> järgmine peatükk adidas basketball´is on vormi, funktsiooni ja värvi uurimine. tipptasemel sortiment, mille eesmärk on mitmekülgsus ja mis on loodud kaasaegse sportlase vajaduste rahuldamiseks. need klassikalise välimusega korvpallipüksid on valmistatud pehmest ja vastupidavast polüestrist dobby´st, millele on lisatud stretch´i. need lühikesed püksid on viimistletud küljetaskutega tõmblukuga. </p></body></html> Vaata lähemalt ballzy.eu.","Men's Shorts","64.00 EUR","34.00 EUR","adidas Performance;Black;Lifestyle;in stock;Yes;adidas Performance;Male","","","","","","","","",""
"IX1000_XS_CNF","","W tiro fl pt","http://ballzy.eu/et/product/w-tiro-fl-pt-ix1000-xs-cnf","https://o.cropink.com/i/p-i/bc67bfa3-5752-4199-b664-a260b8227685","","<html><body><p> need mugavad adidas´i dressid sobivad ideaalselt nii väljas kui ka kodus lebotamiseks. fliisist materjal hoiab sind soojas, samal ajal kui kõrgendatud vöökoht tagab mugavuse kogu päeva jooksul. kas kannad neid koos tenniste ja lõdvestunud t-särgi või kontsadega ja pluusiga, sirgete jalgadega lõngad sobivad hästi kõigi sinu lemmikriiete juurde. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Pants","64.00 EUR","32.00 EUR","adidas Originals;Pink;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IX3521_XS_CNF","","W tiro fl swt","http://ballzy.eu/et/product/w-tiro-fl-swt-ix3521-xs-cnf","https://o.cropink.com/i/p-i/373607e6-e3cc-4f1f-b961-947d1a180237","","<html><body><p> näita oma armastust jalgpalli vastu, kuhu iganes sa ka ei läheks, selles adidase dressipluusis. lahtine istuvus ja mõnus fliisist kangas hoiavad sind mugavalt, olenemata sellest, kas rõõmustad tribüünilt või jalutad linnatänavatel. jalgpallist inspireeritud julge välimuse tagamiseks ühinevad 3 triipu varrukal ja ikooniline tiro krae. tõmba see sportlik kiht selga ja ole alati ühenduses ilusa mänguga. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Hoodies","64.00 EUR","32.00 EUR","adidas Originals;Pink;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IX3522_XS_CNF","","W tiro fl swt","http://ballzy.eu/et/product/w-tiro-fl-swt-ix3522-xs-cnf","https://o.cropink.com/i/p-i/93b08ffd-2d75-40ff-a2a4-a3b04a176234","","<html><body><p> näita oma armastust jalgpalli vastu, kuhu iganes sa ka ei läheks, selles adidase dressipluusis. lahtine istuvus ja mõnus fliisist kangas hoiavad sind mugavalt, olenemata sellest, kas rõõmustad tribüünilt või jalutad linnatänavatel. jalgpallist inspireeritud julge välimuse tagamiseks ühinevad 3 triipu varrukal ja ikooniline tiro krae. tõmba see sportlik kiht selga ja ole alati ühenduses ilusa mänguga. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Hoodies","64.00 EUR","32.00 EUR","adidas Originals;Blue;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IX3524_XS_CNF","","W tiro fl pt","http://ballzy.eu/et/product/w-tiro-fl-pt-ix3524-xs-cnf","https://o.cropink.com/i/p-i/b5046e0c-96ae-499e-8a96-b076a7d272b4","","<html><body><p> need mugavad adidas´i dressid sobivad ideaalselt nii väljas kui ka kodus lebotamiseks. fliisist materjal hoiab sind soojas, samal ajal kui kõrgendatud vöökoht tagab mugavuse kogu päeva jooksul. kas kannad neid koos tenniste ja lõdvestunud t-särgi või kontsadega ja pluusiga, sirgete jalgadega lõngad sobivad hästi kõigi sinu lemmikriiete juurde. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Pants","64.00 EUR","32.00 EUR","adidas Originals;Blue;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"JI1983_4_CNF","","Campus 00s w","http://ballzy.eu/et/product/campus-00s-w-ji1983-4-cnf","https://o.cropink.com/i/p-i/193c3c60-76b2-4ee4-92e5-af15c7a717ec","","<html><body><p> need adidas´i kingad ühendavad endas traditsioonilise disaini ja moodsad trendid, et saavutada aastakümneid ületav välimus. veluurnahast pealne kujundab ikoonilise väljaku inspireeritud silueti, mida on ajakohastatud tänapäeva stiilitundlikkuse jaoks. karmilised 3 triibud lisavad peent grunge-vibratsiooni, samal ajal kui kummist välistald hoiab välimuse autentsena. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","69.00 EUR","adidas Originals;Beež;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"IH8071_4.5_CNF","","Campus 00s","http://ballzy.eu/et/product/campus-00s-ih8071-4-5-cnf","https://o.cropink.com/i/p-i/15997f3f-c66d-4ead-9504-34ebcbb53870","","<html><body><p> pane end sisse 80ndate ikooni värskesse versiooni. need mokkamaterjalist kingad, mis ühendavad adidas´i pärandit ja kaasaegset stiili, paistavad silma, austades samal ajal minevikku. klassikalistest adidas´i spordivärvidest inspireeritud 3-triibulised triibud annavad tuttavale retrohõngulisele stiilile uue pöörde. </p></body></html> Vaata lähemalt ballzy.eu.","Women's Street Shoes","119.00 EUR","74.00 EUR","adidas Originals;Orange;Lifestyle;in stock;Yes;adidas Originals;Female","","","","","","","","",""
"U9060WHT_8.5_CNF","","New balance u9060","http://ballzy.eu/et/product/new-balance-u9060-u9060wht-8-5-cnf","https://o.cropink.com/i/p-i/1261e8d7-d851-41a4-82af-b918cb4f58ea","","<html><body><p>uus 9060 tõlgendab klassikalistest 99x-seeria mudelitest pärit tuttavaid elemente ümber väänatud tundlikkusega, mis on inspireeritud y2k-ajastu uhkelt futuristlikust, nähtavast tehnoloogilisest esteetikast. sway baarid, mis on võetud mudelilt 990, on laiendatud ja kasutatud kogu pealsel, et tekitada nähtava liikumise tunnet, samas kui lainelised jooned ja skulptuuritud pod-välipõhjal olevad suuremad proportsioonid rõhutavad liialdatult abzorb ja sbs tuttavaid pehmendusplatvorme.</ Vaata lähemalt ballzy.eu.","Women's Street Shoes","189.00 EUR","141.75 EUR","New Balance;White;Lifestyle;in stock;Yes;New Balance;Male|Female","","","","","","","","",""
"857176_R78_3-4Y_CNF","","Jordan brand vertical mesh shorts","http://ballzy.eu/et/product/jordan-brand-vertical-mesh-shorts-857176-r78-3-4y-cnf","https://o.cropink.com/i/p-i/698df76e-2974-4c26-8573-dbeb4c355458","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Kids' Shorts","19.00 EUR","10.00 EUR","Jordan;Red;Lifestyle;in stock;Yes;Jordan;Children","","","","","","","","",""
"DK0A4YJUJ541_M_CNF","","Alatna oversized puffer","http://ballzy.eu/et/product/alatna-oversized-puffer-dk0a4yjuj541-m-cnf","https://o.cropink.com/i/p-i/43ab8d3e-783a-47a8-ad2f-f934fb4caf68","","Spordiriided ballzy veebipoest. Vaata lähemalt ballzy.eu.","Women's Jackets","164.00 EUR","123.00 EUR","Dickies;Pink;Lifestyle;in stock;Yes;Dickies;Female","","","","","","","","",""
